STATE,ST_CASE,VE_TOTAL,VE_FORMS,PVH_INVL,PEDS,PERNOTMVIT,PERMVIT,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,NHS,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,MILEPT,LATITUDE,LONGITUD,SP_JUR,HARM_EV,MAN_COLL,RELJCT1,RELJCT2,TYP_INT,WRK_ZONE,REL_ROAD,LGT_COND,WEATHER1,WEATHER2,WEATHER,SCH_BUS,RAIL,NOT_HOUR,NOT_MIN,ARR_HOUR,ARR_MIN,HOSP_HR,HOSP_MN,CF1,CF2,CF3,FATALS,DRUNK_DR
1.0,10244.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,101.0,2130.0,3.0,5.0,2013.0,6.0,1.0,4.0,1.0,13.0,6.0,ATLANTA HWY,,0.0,32.38181389,-86.22494444,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,1.0,7.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10245.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,79.0,0.0,4.0,5.0,2013.0,7.0,2.0,50.0,1.0,2.0,3.0,SR-157,,540.0,34.63058333,-87.48449167,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,3.0,12.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10246.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,15.0,0.0,5.0,5.0,2013.0,1.0,5.0,33.0,0.0,3.0,3.0,SR-204,,6.0,33.8565,-85.90783333,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,99.0,99.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10247.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,77.0,0.0,6.0,5.0,2013.0,2.0,7.0,5.0,0.0,6.0,4.0,CR-5,,0.0,34.88979722,-87.89517222,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,0.0,2.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10248.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,61.0,0.0,7.0,5.0,2013.0,3.0,6.0,50.0,0.0,3.0,3.0,SR-167,CR-41,124.0,31.15594444,-85.73276111,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,7.0,6.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10249.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,101.0,2130.0,8.0,5.0,2013.0,4.0,7.0,40.0,0.0,16.0,6.0,CARRIAGE BARN LANE,,0.0,32.33231944,-86.22054444,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,7.0,48.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10250.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,71.0,480.0,8.0,5.0,2013.0,4.0,9.0,54.0,0.0,6.0,3.0,SR-277,CR-96,48.0,34.92233056,-85.74433333,0.0,12.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,9.0,57.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10251.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,49.0,0.0,10.0,5.0,2013.0,6.0,13.0,50.0,1.0,1.0,1.0,I-59,,2098.0,34.34094167,-85.82705556,0.0,12.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,14.0,5.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10252.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,63.0,0.0,10.0,5.0,2013.0,6.0,7.0,35.0,1.0,2.0,2.0,US-SR 13,,1402.0,32.57260833,-87.83543889,0.0,12.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,8.0,0.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10253.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,89.0,1730.0,13.0,5.0,2013.0,2.0,21.0,1.0,1.0,12.0,2.0,US-SR 53,BOULEVARD SOUTH,3130.0,34.66881389,-86.57327778,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,21.0,10.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10254.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,87.0,3070.0,11.0,5.0,2013.0,7.0,17.0,45.0,0.0,14.0,2.0,US-SR 8,S MAPLE ST,1739.0,32.42423333,-85.68948333,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,17.0,54.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10255.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,129.0,650.0,29.0,5.0,2013.0,4.0,10.0,40.0,0.0,3.0,3.0,SR-56,PEAR ST,145.0,31.46000556,-88.23451389,0.0,12.0,6.0,0.0,8.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,10.0,45.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10256.0,2.0,2.0,0.0,0.0,0.0,5.0,5.0,125.0,0.0,26.0,4.0,2013.0,6.0,14.0,55.0,1.0,1.0,1.0,I-59,,972.0,33.24884167,-87.13705,0.0,12.0,7.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,0.0,99.0,99.0,0.0,0.0,0.0,2.0,0.0
1.0,10257.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,73.0,350.0,23.0,4.0,2013.0,3.0,4.0,15.0,0.0,16.0,3.0,SR-7,,0.0,33.58402778,-86.66961667,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,4.0,22.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10258.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,73.0,350.0,22.0,4.0,2013.0,2.0,23.0,0.0,1.0,13.0,2.0,US-SR 4,,0.0,33.53406389,-86.86096389,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,23.0,4.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10259.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,73.0,350.0,5.0,5.0,2013.0,1.0,12.0,32.0,0.0,16.0,6.0,17TH WAY SW,,0.0,33.48153056,-86.86391389,0.0,10.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,999999u,99.0,99.0,12.0,38.0,88.0,88.0,0.0,0.0,0.0,2.0,0.0
1.0,10260.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,13.0,0.0,9.0,5.0,2013.0,5.0,16.0,0.0,1.0,1.0,1.0,I-65,,1143.0,31.65693333,-86.768975,0.0,21.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,16.0,11.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10261.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,19.0,0.0,9.0,5.0,2013.0,5.0,20.0,25.0,0.0,4.0,4.0,CR-75,,0.0,34.27008611,-85.61316111,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,20.0,46.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10262.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,125.0,3050.0,13.0,5.0,2013.0,2.0,14.0,7.0,1.0,13.0,2.0,US-SR 7,,0.0,33.16841944,-87.5198,0.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,14.0,12.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10263.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,95.0,50.0,14.0,5.0,2013.0,3.0,17.0,14.0,1.0,13.0,2.0,US-SR 1,ROSE RD,2870.0,34.28194722,-86.22129167,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,19.0,34.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10264.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,33.0,0.0,14.0,5.0,2013.0,3.0,13.0,40.0,1.0,13.0,3.0,SR-20,SOCKWELL LN,341.0,34.68462778,-87.56410278,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,13.0,47.0,99.0,99.0,0.0,0.0,0.0,2.0,0.0
1.0,10265.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,27.0,0.0,15.0,5.0,2013.0,4.0,17.0,15.0,0.0,3.0,3.0,SR-77,,440.0,33.28313333,-85.89443056,0.0,12.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,17.0,20.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10266.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,119.0,0.0,17.0,5.0,2013.0,6.0,20.0,30.0,0.0,4.0,4.0,CR-20,,0.0,32.70218333,-88.15270278,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,20.0,45.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10267.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,43.0,830.0,9.0,5.0,2013.0,5.0,17.0,15.0,0.0,16.0,6.0,TIMBERLANE DR SE,,0.0,34.15543056,-86.82601667,0.0,9.0,0.0,0.0,8.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,17.0,20.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10268.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,121.0,2910.0,16.0,5.0,2013.0,5.0,14.0,20.0,0.0,16.0,6.0,NAFF AVE,,0.0,33.46886944,-86.07645278,0.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,14.0,31.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10269.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,63.0,0.0,15.0,5.0,2013.0,4.0,16.0,15.0,0.0,4.0,2.0,US-SR 7,,520.0,32.92752222,-87.826925,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,16.0,30.0,99.0,99.0,0.0,0.0,0.0,4.0,1.0
1.0,10270.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,69.0,930.0,20.0,5.0,2013.0,2.0,22.0,40.0,0.0,16.0,6.0,ENNIS RD,WEBB RD,0.0,31.24945,-85.34371944,0.0,30.0,0.0,0.0,3.0,3.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,23.0,3.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10271.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,125.0,3050.0,18.0,5.0,2013.0,7.0,15.0,10.0,1.0,13.0,2.0,US-SR 7,STILLMAN BLVD,0.0,33.20075556,-87.58026111,0.0,12.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,25.0,99.0,99.0,20.0,0.0,0.0,1.0,0.0
1.0,10272.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,20.0,5.0,2013.0,2.0,18.0,40.0,0.0,3.0,2.0,US-SR 3,,253.0,30.91323611,-87.71627222,0.0,12.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,18.0,47.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10273.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,97.0,0.0,21.0,5.0,2013.0,3.0,9.0,50.0,1.0,2.0,2.0,US-SR 42,,150.0,30.75519444,-88.21263611,0.0,12.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,9.0,57.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10274.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,81.0,0.0,23.0,5.0,2013.0,5.0,19.0,33.0,1.0,2.0,2.0,US-SR 1,,1270.0,32.59177222,-85.19520556,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,19.0,45.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10275.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,97.0,2100.0,24.0,5.0,2013.0,6.0,20.0,41.0,1.0,13.0,3.0,SR-193,,170.0,30.59533611,-88.153625,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,20.0,46.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10276.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,89.0,1730.0,24.0,5.0,2013.0,6.0,18.0,25.0,0.0,15.0,6.0,KING DRAKE RD,,0.0,34.68343611,-86.48478333,0.0,32.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,18.0,36.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10277.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,83.0,0.0,24.0,5.0,2013.0,6.0,4.0,11.0,1.0,2.0,2.0,US-SR 2,,720.0,34.79120556,-87.02759167,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,4.0,21.0,88.0,88.0,0.0,0.0,0.0,2.0,0.0
1.0,10278.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,24.0,5.0,2013.0,6.0,4.0,0.0,1.0,2.0,3.0,SR-21,,2755.0,33.900625,-85.67017222,0.0,59.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,4.0,10.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10279.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,29.0,0.0,25.0,5.0,2013.0,7.0,19.0,15.0,1.0,1.0,1.0,I-20,,2061.0,33.64561667,-85.46628333,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,19.0,35.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10280.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,25.0,5.0,2013.0,7.0,14.0,49.0,0.0,5.0,4.0,CR-7,HWY 31,0.0,33.93228333,-86.79607222,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,0.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10281.0,6.0,6.0,0.0,0.0,0.0,13.0,13.0,89.0,1730.0,28.0,5.0,2013.0,3.0,17.0,52.0,0.0,14.0,6.0,BAILEY COVE RD,WEATHERLY RD,0.0,34.64619167,-86.53993056,0.0,12.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,17.0,58.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10282.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,117.0,47.0,31.0,5.0,2013.0,6.0,7.0,24.0,0.0,15.0,4.0,CR-17,,0.0,33.24046944,-86.85471111,0.0,30.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,7.0,26.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10283.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,75.0,0.0,1.0,6.0,2013.0,7.0,3.0,0.0,0.0,4.0,4.0,CR-MULBERRY RD,,0.0,33.86478333,-88.01590556,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,10.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10284.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,51.0,0.0,1.0,6.0,2013.0,7.0,13.0,51.0,0.0,4.0,4.0,CR-GRIER RD,,0.0,32.65393611,-86.16463056,0.0,12.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,14.0,8.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10285.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,51.0,0.0,2.0,6.0,2013.0,1.0,16.0,55.0,0.0,6.0,4.0,CR-CLAUD FLEAHOP RD,,0.0,32.59341944,-86.02688056,0.0,35.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,17.0,10.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10286.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,71.0,2720.0,23.0,5.0,2013.0,5.0,22.0,36.0,0.0,3.0,3.0,SR-79,,872.0,34.60548056,-86.07381944,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,22.0,41.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10287.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,73.0,350.0,30.0,5.0,2013.0,5.0,13.0,2.0,0.0,15.0,6.0,24TH ST S,3RD AVE S,0.0,33.53962222,-86.70077778,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,13.0,13.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10288.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,28.0,5.0,2013.0,3.0,9.0,0.0,0.0,4.0,4.0,CR-64,,0.0,30.60385556,-87.83296389,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,9.0,20.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10289.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,30.0,5.0,2013.0,5.0,11.0,40.0,1.0,2.0,2.0,US-SR 1,,1621.0,32.92868333,-85.39546667,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,12.0,0.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10290.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,127.0,1780.0,31.0,5.0,2013.0,6.0,8.0,10.0,0.0,16.0,6.0,RIDGEWOOD RD W,,0.0,33.88859722,-87.28087222,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,8.0,19.0,99.0,99.0,0.0,0.0,0.0,3.0,0.0
1.0,10291.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,125.0,0.0,31.0,5.0,2013.0,6.0,13.0,30.0,1.0,2.0,3.0,SR-69,,1395.0,33.11611944,-87.55125833,0.0,12.0,6.0,0.0,8.0,1.0,0.0,1.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,13.0,42.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10292.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,97.0,2100.0,15.0,6.0,2013.0,7.0,21.0,12.0,0.0,15.0,6.0,I 65 SERVICE ROAD,,0.0,30.6942,-88.12548889,0.0,8.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,21.0,23.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10293.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,25.0,0.0,1.0,6.0,2013.0,7.0,6.0,45.0,1.0,2.0,2.0,US-SR 13,,695.0,31.62760833,-87.84470278,0.0,30.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,7.0,10.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10294.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,107.0,0.0,1.0,6.0,2013.0,7.0,21.0,10.0,0.0,6.0,4.0,CR-30,,0.0,33.35962778,-87.94518889,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,10.0,0.0,10.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,2.0,1.0
1.0,10295.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,47.0,0.0,2.0,6.0,2013.0,1.0,5.0,25.0,0.0,3.0,3.0,SR-22,,180.0,32.37617222,-87.09450833,0.0,34.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
1.0,10296.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,69.0,930.0,3.0,6.0,2013.0,2.0,13.0,47.0,0.0,14.0,6.0,FORTNER ST,,0.0,31.21008889,-85.46555278,0.0,53.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,13.0,57.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10297.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,125.0,3050.0,3.0,6.0,2013.0,2.0,18.0,0.0,1.0,11.0,1.0,I-59,,717.0,33.17135556,-87.54648889,0.0,21.0,0.0,1.0,19.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,18.0,15.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10298.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,97.0,0.0,2.0,6.0,2013.0,1.0,0.0,15.0,0.0,16.0,4.0,CR-FERNLAND RD,TOM WALLER RD,0.0,30.48676944,-88.29325833,0.0,12.0,6.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,0.0,26.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10299.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,69.0,3220.0,5.0,6.0,2013.0,4.0,0.0,19.0,0.0,3.0,3.0,SR-52 E,,0.0,31.25170556,-85.29029167,0.0,12.0,1.0,0.0,8.0,1.0,0.0,1.0,3.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,0.0,25.0,99.0,99.0,0.0,0.0,0.0,1.0,1.0
1.0,10300.0,2.0,2.0,0.0,0.0,0.0,4.0,4.0,89.0,1730.0,6.0,6.0,2013.0,5.0,20.0,40.0,0.0,14.0,6.0,PULASKI PIKE,,0.0,34.76943056,-86.61671111,0.0,12.0,6.0,0.0,8.0,1.0,0.0,1.0,3.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,20.0,46.0,99.0,99.0,14.0,0.0,0.0,1.0,0.0
1.0,10301.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,71.0,0.0,7.0,6.0,2013.0,6.0,15.0,50.0,0.0,3.0,3.0,SR-40,,0.0,34.6242,-85.79356667,0.0,12.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0000000,99.0,99.0,16.0,5.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10302.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,97.0,0.0,8.0,6.0,2013.0,7.0,0.0,10.0,1.0,11.0,1.0,I-10,,135.0,30.56506667,-88.19519167,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,10.0,0.0,10.0,0.0,0000000,99.0,99.0,0.0,15.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10303.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,121.0,0.0,8.0,6.0,2013.0,7.0,15.0,14.0,0.0,6.0,4.0,CR-RENDALIA MOTORWAY,,0.0,33.29484444,-86.12804444,0.0,12.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,15.0,30.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10304.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,69.0,0.0,8.0,6.0,2013.0,7.0,23.0,0.0,0.0,4.0,4.0,CR-75,,0.0,31.23040833,-85.1671,0.0,42.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,0000000,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,2.0,0.0
1.0,10305.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,12.0,6.0,2013.0,4.0,12.0,40.0,1.0,1.0,1.0,I-65,,430.0,30.99777778,-87.687675,0.0,21.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,12.0,45.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10306.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,97.0,0.0,12.0,6.0,2013.0,4.0,17.0,0.0,0.0,3.0,3.0,SR-188,HERON BAY LOOP ROAD E,179.0,30.36500556,-88.13028333,0.0,12.0,7.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,17.0,10.0,88.0,88.0,0.0,0.0,0.0,1.0,0.0
1.0,10307.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0,79.0,0.0,12.0,6.0,2013.0,4.0,16.0,15.0,1.0,2.0,3.0,SR-157,HWY 36,293.0,34.41687778,-87.161525,0.0,12.0,6.0,0.0,7.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,16.0,35.0,99.0,99.0,0.0,0.0,0.0,1.0,0.0
1.0,10308.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,31.0,0.0,13.0,6.0,2013.0,5.0,15.0,35.0,0.0,6.0,4.0,CR-345,,0.0,31.51766111,-86.09946111,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0000000,99.0,99.0,16.0,56.0,88.0,88.0,0.0,0.0,0.0,1.0,1.0
